strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_5y,2000-08,2010-08,7644829.760263526,-23.55170239736474,-2.6498148428183543,58.84863783237391,3380655.719446613,True
DCA_7y,2000-08,2010-08,8620792.436825521,-13.792075631744783,-1.4731226222036486,58.84863783237395,3380655.719446613,True
Hybrid25pct_7y,2000-08,2010-08,7310758.257480802,-26.892417425191983,-3.083830158333012,58.84863783237393,3380655.719446613,True
DCA_10y,2000-08,2010-08,8804285.990432218,-11.95714009567782,-1.2653902090524305,50.14645406214942,3380655.719446613,True
Hybrid25pct_10y,2000-08,2010-08,7448378.422685817,-25.516215773141827,-2.902919158581574,51.24746998768311,3380655.719446613,True
LumpSum,2000-09,2010-09,4286203.397901104,-57.13796602098896,-8.122900229579155,73.67714759571716,4286203.397901104,False
DCA_3y,2000-09,2010-09,10104453.82435328,1.0445382435327888,0.103966070905126,58.84863783237392,4286203.397901104,True
Hybrid25pct_3y,2000-09,2010-09,8649891.217740241,-13.50108782259759,-1.4399160868111993,58.84863783237388,4286203.397901104,True
DCA_5y,2000-09,2010-09,10239558.926920999,2.3955892692099967,0.2370149588895476,58.84863783237391,4286203.397901104,True
Hybrid25pct_5y,2000-09,2010-09,8751220.044666026,-12.487799553339741,-1.3250624047793313,58.84863783237391,4286203.397901104,True
DCA_7y,2000-09,2010-09,9686859.059312643,-3.1314094068735643,-0.31764306478342386,58.84863783237395,4286203.397901104,True
Hybrid25pct_7y,2000-09,2010-09,8336695.143959765,-16.63304856040234,-1.8027349752159916,58.84863783237393,4286203.397901104,True
DCA_10y,2000-09,2010-09,9912417.799448809,-0.875822005511917,-0.08792930633912954,49.80505349840054,4286203.397901104,True
Hybrid25pct_10y,2000-09,2010-09,8505864.199061884,-14.941358009381167,-1.6052686112038472,51.07734872793356,4286203.397901104,True
LumpSum,2000-10,2010-10,4794987.81131266,-52.0501218868734,-7.086514818014655,71.6000864533545,4794987.81131266,False
DCA_3y,2000-10,2010-10,10681833.151140045,6.818331511400455,0.6617738015854746,58.84863783237393,4794987.81131266,True
Hybrid25pct_3y,2000-10,2010-10,9210121.816183204,-7.898781838167956,-0.8194442634508303,58.848637832373896,4794987.81131266,True
DCA_5y,2000-10,2010-10,10701833.607496101,7.018336074961007,0.6806056543304573,58.848637832373896,4794987.81131266,True
Hybrid25pct_5y,2000-10,2010-10,9225122.158450242,-7.748778415497581,-0.803302750232826,58.84863783237391,4794987.81131266,True
DCA_7y,2000-10,2010-10,10077206.920193199,0.7720692019319797,0.07693998364823873,58.84863783237395,4794987.81131266,True
Hybrid25pct_7y,2000-10,2010-10,8756652.142973071,-12.433478570269285,-1.318939118021356,58.84863783237393,4794987.81131266,True
DCA_10y,2000-10,2010-10,10327410.246740915,3.274102467409157,0.32268407329318904,49.46089857396105,4794987.81131266,True
Hybrid25pct_10y,2000-10,2010-10,8944304.637883853,-10.556953621161469,-1.1094805246509631,50.86768353389887,4794987.81131266,True
LumpSum,2000-11,2010-11,6312798.014780904,-36.87201985219096,-4.495861935752088,66.353754666153,6312798.014780904,False
DCA_3y,2000-11,2010-11,11176384.112348802,11.763841123488028,1.118386680275596,58.84863783237392,6312798.014780904,True
Hybrid25pct_3y,2000-11,2010-11,9960487.58795683,-0.3951241204316891,-0.039582843740881835,58.848637832373896,6312798.014780904,True
DCA_5y,2000-11,2010-11,11098431.28188287,10.984312818828702,1.0476364758707835,58.84863783237391,6312798.014780904,True
Hybrid25pct_5y,2000-11,2010-11,9902022.96510738,-0.9797703489262011,-0.09841171206325106,58.84863783237391,6312798.014780904,True
DCA_7y,2000-11,2010-11,10399471.104735117,3.994711047351185,0.39246670689820906,58.84863783237395,6312798.014780904,True
Hybrid25pct_7y,2000-11,2010-11,9377802.832246572,-6.2219716775342775,-0.6403370187876511,58.84863783237393,6312798.014780904,True
DCA_10y,2000-11,2010-11,10678256.276955767,6.782562769557665,0.6584025753050504,49.11504459347966,6312798.014780904,True
Hybrid25pct_10y,2000-11,2010-11,9586891.71141205,-4.131082885879501,-0.42099506390671504,50.90275214124844,6312798.014780904,True
LumpSum,2000-12,2010-12,6632530.668288738,-33.67469331711263,-4.022832965815947,66.35375466615301,6632530.668288738,False
