strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_7y,2001-05,2011-05,8147548.355743401,-18.524516442565996,-2.0278373856269183,60.67984081012079,7265564.28284769,True
Hybrid25pct_7y,2001-05,2011-05,7927052.337519483,-20.729476624805176,-2.296263561368772,60.827811603219416,7265564.28284769,True
DCA_10y,2001-05,2011-05,9035694.310881162,-9.643056891188383,-1.008899368952254,48.14813825779123,7265564.28284769,True
Hybrid25pct_10y,2001-05,2011-05,8593161.803872794,-14.068381961272058,-1.504747260640693,51.40727374282258,7265564.28284769,True
LumpSum,2001-06,2011-06,6965321.3057148475,-30.346786942851523,-3.55180252745515,61.317538200357745,6965321.3057148475,False
DCA_3y,2001-06,2011-06,8795278.84725138,-12.047211527486201,-1.275495814969807,61.31753820035776,6965321.3057148475,True
Hybrid25pct_3y,2001-06,2011-06,8337789.461867256,-16.622105381327433,-1.8014460630425,61.317538200357724,6965321.3057148475,True
DCA_5y,2001-06,2011-06,8484251.945976602,-15.15748054023398,-1.630298016339582,61.317538200357745,6965321.3057148475,True
Hybrid25pct_5y,2001-06,2011-06,8104519.285911159,-18.95480714088842,-2.0797021086092937,61.31753820035776,6965321.3057148475,True
DCA_7y,2001-06,2011-06,7955087.212520405,-20.44912787479596,-2.2617644507718193,60.59048857776652,6965321.3057148475,True
Hybrid25pct_7y,2001-06,2011-06,7707645.735819026,-22.923542641809746,-2.5701184609112193,60.75712509591315,6965321.3057148475,True
DCA_10y,2001-06,2011-06,8843106.849062236,-11.568931509377645,-1.2219411641950395,47.72071910383849,6965321.3057148475,True
