strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_3y,2001-02,2011-02,9054264.038236678,-9.457359617633221,-0.9885739810038152,57.36556837645361,7662386.8286239,True
DCA_5y,2001-02,2011-02,8840404.935328102,-11.595950646718977,-1.224959633843914,57.36556837645362,7662386.8286239,True
Hybrid25pct_5y,2001-02,2011-02,8545900.408652052,-14.540995913479481,-1.5590530494101418,57.36556837645361,7662386.8286239,True
DCA_7y,2001-02,2011-02,7979861.9569993,-20.201380430007,-2.231368140773715,57.016021996622,7662386.8286239,True
Hybrid25pct_7y,2001-02,2011-02,7900493.174905452,-20.99506825094548,-2.329048132640399,57.10130025839123,7662386.8286239,True
DCA_10y,2001-02,2011-02,8634246.66905632,-13.657533309436797,-1.4577565935772419,46.46874778376212,7662386.8286239,True
Hybrid25pct_10y,2001-02,2011-02,8391281.70894822,-16.087182910517804,-1.7386265656085031,49.337275945519806,7662386.8286239,True
LumpSum,2001-03,2011-03,6806548.341384359,-31.934516586156413,-3.7739423335188316,57.36556837645362,6806548.341384359,False
DCA_3y,2001-03,2011-03,8727421.977149298,-12.725780228507011,-1.3519289608252771,57.365568376453645,6806548.341384359,True
Hybrid25pct_3y,2001-03,2011-03,8247203.568208072,-17.527964317919277,-1.908659075212893,57.36556837645361,6806548.341384359,True
DCA_5y,2001-03,2011-03,8049931.622254836,-19.500683777451634,-2.1458566915077415,57.36556837645362,6806548.341384359,True
Hybrid25pct_5y,2001-03,2011-03,7739085.8020372195,-22.6091419796278,-2.530448842570765,57.36556837645362,6806548.341384359,True
DCA_7y,2001-03,2011-03,7287703.753374774,-27.122962466252265,-3.114436166957102,56.89745662995816,6806548.341384359,True
Hybrid25pct_7y,2001-03,2011-03,7167414.900377172,-28.325850996228276,-3.2755532002194943,57.009520533716476,6806548.341384359,True
DCA_10y,2001-03,2011-03,7908771.418176344,-20.912285818236565,-2.3188188609540528,46.080027251509435,6806548.341384359,True
Hybrid25pct_10y,2001-03,2011-03,7633215.648978351,-23.667843510216493,-2.6646145128920162,48.994904525451375,6806548.341384359,True
LumpSum,2001-04,2011-04,6233991.481638687,-37.660085183613134,-4.615760712177974,57.36556837645362,6233991.481638687,False
DCA_3y,2001-04,2011-04,8566846.228372725,-14.331537716272758,-1.5349519533111144,57.36556837645364,6233991.481638687,True
Hybrid25pct_3y,2001-04,2011-04,7983632.541689224,-20.16367458310776,-2.226749432496822,57.3655683764536,6233991.481638687,True
DCA_5y,2001-04,2011-04,7858613.2620418025,-21.413867379581973,-2.3809466809131763,57.36556837645362,6233991.481638687,True
Hybrid25pct_5y,2001-04,2011-04,7452457.816941029,-25.475421830589706,-2.8976025693453478,57.36556837645361,6233991.481638687,True
DCA_7y,2001-04,2011-04,7144965.515335354,-28.550344846646457,-3.3058914879232737,56.73569926032225,6233991.481638687,True
Hybrid25pct_7y,2001-04,2011-04,6917222.006911189,-30.82777993088811,-3.6186130846513787,56.8792319500089,6233991.481638687,True
DCA_10y,2001-04,2011-04,7775376.069768245,-22.246239302317548,-2.484839396182781,45.69214601925046,6233991.481638687,True
Hybrid25pct_10y,2001-04,2011-04,7390029.922735858,-26.09970077264142,-2.9792517521673223,48.56402576060132,6233991.481638687,True
LumpSum,2001-05,2011-05,6396655.503085879,-36.033444969141215,-4.369748880991131,57.36556837645362,6396655.503085879,False
DCA_3y,2001-05,2011-05,8458271.301050458,-15.417286989495416,-1.6604625720798794,57.365568376453645,6396655.503085879,True
Hybrid25pct_3y,2001-05,2011-05,7942867.35155932,-20.571326484406793,-2.276788472652025,57.36556837645361,6396655.503085879,True
DCA_5y,2001-05,2011-05,7714418.276468719,-22.855817235312802,-2.5615608923143296,57.36556837645361,6396655.503085879,True
Hybrid25pct_5y,2001-05,2011-05,7384977.583123013,-26.150224168769864,-2.9858868083875167,57.36556837645364,6396655.503085879,True
DCA_7y,2001-05,2011-05,7033243.398130616,-29.667566018693837,-3.458161578034258,56.62791882992965,6396655.503085879,True
Hybrid25pct_7y,2001-05,2011-05,6874096.424369434,-31.259035756305664,-3.678871537028927,56.801792044699326,6396655.503085879,True
DCA_10y,2001-05,2011-05,7684230.420652982,-23.15769579347018,-2.599757552303894,45.30924636673111,6396655.503085879,True
Hybrid25pct_10y,2001-05,2011-05,7362336.691261208,-26.376633087387923,-3.0156705445716026,48.373581562012276,6396655.503085879,True
LumpSum,2001-06,2011-06,6527540.776952758,-34.72459223047242,-4.175853579039657,57.36556837645361,6527540.776952758,False
DCA_3y,2001-06,2011-06,8593587.408147868,-14.06412591852132,-1.5042594417525423,57.36556837645364,6527540.776952758,True
Hybrid25pct_3y,2001-06,2011-06,8077075.7503491,-19.229242496509002,-2.112910528959411,57.3655683764536,6527540.776952758,True
DCA_5y,2001-06,2011-06,7794838.506962371,-22.051614930376285,-2.460457960472451,57.36556837645362,6527540.776952758,True
Hybrid25pct_5y,2001-06,2011-06,7478014.074459973,-25.219859255400266,-2.864355112298822,57.36556837645362,6527540.776952758,True
DCA_7y,2001-06,2011-06,7118000.536376855,-28.81999463623145,-3.3424458038149862,56.53520169867121,6527540.776952758,True
Hybrid25pct_7y,2001-06,2011-06,6970385.596520833,-30.296144034791674,-3.54479234138797,56.732491267550955,6527540.776952758,True
DCA_10y,2001-06,2011-06,7813069.39494582,-21.8693060505418,-2.437668986980468,44.92057767808361,6527540.776952758,True
Hybrid25pct_10y,2001-06,2011-06,7491687.240447556,-25.083127595524445,-2.8466089534851413,48.10677481703174,6527540.776952758,True
