vix_threshold,condition_market,condition_drop,initial_ratio,amounts,ratios,avg_return_pct,median_return_pct,min_return_pct,max_return_pct,avg_cagr_pct,avg_max_drawdown_pct,worst_drawdown_pct,avg_unused_cash,avg_trigger_count
,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",338.6466753844245,293.90831280158807,1.2869842106777885,862.0468293508676,11.21907345853,37.507361574582895,56.77538774277283,73.53658536585365,7.0182926829268295
,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",338.6180742733913,292.4678400099215,1.2869842106777885,853.7694183831263,11.189377347841322,37.497759988817485,56.77538774277283,74.26829268292683,8.762195121951219
,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.7, 0.5, 0.5, 0.3)",338.60543571131035,390.5424814752141,1.2869842106777885,866.7091750996387,11.89703736726019,38.10571171950864,56.77538774277283,39.207317073170735,5.551829268292683
35.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",338.5619046231862,293.1693775346806,1.2869842106777885,863.2028379577125,10.381045837001485,36.24590863876078,56.77538774277283,133.53658536585365,4.664634146341464
35.0,NQ100,-0.2,0.0,"(100, 100, 200, 200, 300)","(0.3, 0.5, 0.7, 0.7, 0.7)",338.55654200762524,208.35793361695184,0.0,838.044564135393,9.034890350817474,35.01451771798966,56.46667002595969,190.09146341463415,5.990853658536586
,SOX,-0.3,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",338.5283212679595,392.7534061990613,0.0,842.6872661279336,11.54130180335358,38.22580939195221,56.77538774277283,39.146341463414636,7.689024390243903
,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",338.4866065656299,293.1693775346806,1.2869842106777885,863.2028379577125,11.222574622664148,37.51183022920004,56.77538774277283,73.17073170731707,5.2682926829268295
,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",338.4369622573216,391.7331520652251,1.2869842106777885,862.0468293508676,11.78451883994726,38.01037810238491,56.77538774277283,44.81707317073171,7.3323170731707314
,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",338.31049653022774,392.71735163999375,1.2869842106777885,853.7694183831263,11.617649939392816,37.862331054442095,56.77538774277283,53.23170731707317,9.112804878048781
,SOX,-0.3,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",338.3006611843873,392.35494510184515,0.6434921053388942,843.0016764818822,11.742824385781399,38.29420137599432,56.77538774277283,31.097560975609756,11.53048780487805
